"filename", "language", "TypeScript", "JSON", "HTML", "JSON with Comments", "CSS", "TypeScript JSX", "Markdown", "XML", "JavaScript", "Batch", "Properties", "Groovy", "Java", "Ignore", "Python", "pip requirements", "comment", "blank", "total"
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\en\home.json", "JSON", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\en\modals.json", "JSON", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\en\product.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\i18n.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\uk\catalog.json", "JSON", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\uk\components.json", "JSON", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\uk\home.json", "JSON", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\uk\modals.json", "JSON", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\locales\uk\product.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Catalog\Catalog.module.css", "CSS", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 81
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Catalog\Catalog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 69
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Catalog\Category\Category.module.css", "CSS", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 121
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Catalog\Category\Category.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Catalog\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\AboutUs\AboutUs.module.css", "CSS", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\AboutUs\AboutUs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\AboutUs\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\GameZone\GameZone.module.css", "CSS", 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 243
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\GameZone\GameZone.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 152
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\GameZone\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\Advantage\Advantage.module.css", "CSS", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\Advantage\Advantage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\Catalog\Catalog.module.css", "CSS", 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 255
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\Catalog\Catalog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 87
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\HeroSection.module.css", "CSS", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 44
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\HeroSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\Slider\Slider.module.css", "CSS", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 113
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\Slider\Slider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 86
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\HeroSection\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Media\Instagram\Instagram.module.css", "CSS", 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 159
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Media\Instagram\Instagram.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 72
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Media\Media.module.css", "CSS", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Media\Media.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Media\Reviews\Reviews.module.css", "CSS", 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 270
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Media\Reviews\Reviews.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 148
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Media\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Partners\Partners.module.css", "CSS", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 85
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Partners\Partners.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\Partners\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\TopSales\TopSales.module.css", "CSS", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\TopSales\TopSales.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 99
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\TopSales\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\news\News.module.css", "CSS", 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 185
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\news\News.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Home\news\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\ProductList\ProductList.module.css", "CSS", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 86
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\ProductList\ProductList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 82
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\ProductList\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\AllInfo\AllInfo.module.css", "CSS", 0, 0, 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87, 540
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\AllInfo\AllInfo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 369
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Characteristics\Characteristics.module.css", "CSS", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 56
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Characteristics\Characteristics.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Credit\Credit.module.css", "CSS", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 212
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Credit\Credit.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 259
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Head\Head.module.css", "CSS", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 97
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Head\Head.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 89
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Product.module.css", "CSS", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Product.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 60
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\ProductSmall\ProductSmall.module.css", "CSS", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 98
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\ProductSmall\ProductSmall.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 63
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Reviews\Reviews.module.css", "CSS", 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 215
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\Reviews\Reviews.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 141
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\Product\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\pages\index.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\catalog\catalog.slider.ts", "TypeScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 94
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\news\news.slice.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 61
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\partners\partners.slice.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\productList\productList.slice.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 93
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\product\product.slice.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 74
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\siteReviews\siteReviews.slice.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\slider\slider.slice.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 58
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\store.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\topSales\topSales.slice.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\types.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 60
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\store\user\user.slice.ts", "TypeScript", 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24, 334
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\styles\components\basic.css", "CSS", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\styles\components\fonts.css", "CSS", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\styles\components\nullstyle.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 90
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\styles\components\variables.css", "CSS", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\styles\global.css", "CSS", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\tsconfig.app.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 27
"c:\Users\Vitalii\Projects\pc-hub\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Vitalii\Projects\pc-hub\frontend\tsconfig.node.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"c:\Users\Vitalii\Projects\pc-hub\frontend\vite.config.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"Total", "-", 1056, -6510, 14, 7, 5023, 6605, 40, 292, 27, 41, 9, 104, 27, 3, -2994, -39, 32, 824, 4561
